Id,ProductId,Score,Time,Summary,Text,HelpfulnessNumerator,HelpfulnessDenominator,ReviewDate,HelpfulnessRatio
13404,B003D5JJEC,5,1283990400,Great cookies,I had never heard of Walker's biscuits before and I was really surprised how good they were.  The ginger cookies had pieces of ginger in them - delicious and the chocolate biscuits were different and tasted great.  The honey oat biscuits were also very good.  I would like to order them separately.,0,0,2010-09-09,0.0
157293,B0019QT66I,2,1310947200,"calm, yes... but at what price?","I am disappointed to report that although this product did seem to have an effect on my anxiety the first time I took it, the second time I took it, it made me very nauseated. It may be the stevia; I am quite sensitive to artificial sweeteners (although I thought stevia was natural). At any rate, I am going to have to get rid of this product because I'd rather be anxious than vomiting. Call me crazy. If you are sensitive to non-sugar sweeteners, you may want to try a sample of this beforehand if you can find one before you shell out the money.",6,8,2011-07-18,0.75
378850,B003VKT3RW,4,1318377600,"Great formula, just pricey","Good stuff, just pricey. It fluctuates week to week. I've seen it as high as $25.99 and as low as $19.99. when it's cheap, buy alot if you can. They last along time in storage",0,0,2011-10-12,0.0
206645,B001CTYT6E,4,1301270400,Really tasty,"this product is tasty, low calorie and high in protein. It is a little salty on the taste but that is probably because of the nature of being jerky.",0,0,2011-03-28,0.0
207172,B003D4IYSU,3,1305158400,"Same price as stores, lesser product","I am a fan of the double bergamot stash earl grey from stores in packs of 18.  This bulk box does not contain the same quality product.  I don't know if it just sits around too long, or my order contained an off-season batch, but when you can go to target and get the same 100 bags for about $1 more than the subscribe and save price for a better product, why buy in bulk?",3,4,2011-05-12,0.75
319862,B001LQNX4M,2,1290211200,Not Very Good,"I didn't care for these coffee pods. In fact, they are the reason that I abandoned using a coffee maker and switched to a French Press and freshly roasted self-ground coffee from a local merchant.<br /><br />...and when I say ""freshly roasted,"" I mean that they roast the beans while I'm standing there.",1,5,2010-11-20,0.2
238531,B000EONEU0,5,1328313600,lively and long lasting,"My yogurt always turns out perfect with this starter. After an 8 month hiatus from yogurt making I got a hankering for homemade yogurt and the only starter I had was a packet of this starter that was 3 months past expiration (but kept refrigerated). I whipped up a batch and the yogurt turned out PERFECT, as always.<br /><br />This starter makes yogurt that I think turns out particularly good for straining in a fine strainer to  produce amazingly creamy greek yogurt.",0,0,2012-02-04,0.0
377922,B002GJ9JY6,4,1341187200,Great Healthy Alternative,I've recently changed a lot of my eating habits in order to lose weight and cutting calories was key in my plans. PB2 was recommended to me by a friend who knew how much I loved peanut butter but had been abstaining from it due to the high calorie count. While PB2 is not exactly like normal peanut butter the taste and texture are very close and similar enough not to bother me. The product mixes together very well and the calorie deficit when compared to normal peanut butter makes this a no-brainer. Give it a try!,0,0,2012-07-02,0.0
119753,B000MIFRY4,5,1260576000,being from New England,I am a native of R.I. and this chowder brings back old memories of home.<br /><br />Doc Maynard,0,0,2009-12-12,0.0
272747,B0036VLZNG,5,1299024000,awesome!,"this soup is really good, and sooo convenient! I really can't remember what Non GF chicken noodle soup tastes like it has been so long...but this HAS to be close.",2,2,2011-03-02,1.0
406706,B000E63LDS,5,1341360000,Needs a discount,Our favorite tea flavor but there should be a discount over supermarket prices when puchasing quantity at a place that has no overhead!,0,0,2012-07-04,0.0
441282,B000EVQWKC,1,1257984000,Good Taste... Bad Reaction... Laxative for all.....Should be a warning before purchase and on the bag.,"Good Taste... Bad Reaction within 2 hours, like clockwork... Laxative for all.....There should be a POP UP warning before purchase for this site and on the bag. Gas, cramping, pooping for hours, upset stomach the following morning. I love this brand of Gummi's but I will no longer eat the Sugarfree items. Now I am stuck with 5 LBS and no refund.",2,3,2009-11-12,0.6666666666666666
408898,B000XSGMHO,5,1172102400,much better than expected,"These are very tasty indeed.  The flavors taste natural and fresh, better than I expected, and the texture is very good.  My young son has a real sweet tooth and these are a great treat for him. In fact my whole family enjoys them.  My husband about died when he saw I ordered a case of ""Pop Tarts"", but he was pleasantly surprised by the taste and the more healthful ingredients.  I will definitely keep these on my shopping list, and recommend them to anyone, especially families with children who want a quick and tasty snack that's a little more ""fun"" than a piece of toast and more wholesome than a donut or (most) cookies.",1,1,2007-02-22,1.0
265013,B000CQ5D1I,4,1301356800,Well pleased,"The beans arrived promptly and were well packaged in a sealed heavy plastic zip-lock bag.  They were approropriately fresh and full.  Several of them are currently ""doing their thing"" in a bottle of honey bourbon.",2,2,2011-03-29,1.0
322341,B003ZFG7E0,5,1299456000,Great for smoothies!,I do notice an aftertaste if I try to use this in my coffee but have found that it works great in plain yogurt or in fruit smoothies.  The raw version seems to have a better flavor (to me anyway) than the regular version.  My husband and kids don't even notice that the sugar is missing.,2,2,2011-03-07,1.0
172365,B001B3JAL0,4,1286064000,Love Popchips,"I really do enjoy the flavors and texture of these chips.  I don't care for the Vinegar and Salt flavor but everything else is delicious.<br />They have a wonderfully low point value for Weight Watchers, but are a little pricey.",0,0,2010-10-03,0.0
423101,B000FDB3VW,4,1215648000,Very convenient,"Very good and easy to use in receipes.  Unusual, but one of my cans was not artichokes.  Fluke at the factory, I'm sure.",1,2,2008-07-10,0.5
207360,B003D4IYSU,5,1320710400,Nice orange flavor,"This is a favorite of mine. The tea has a nice orange taste, with a light spice taste in the background. The flavors are balanced,no single spice takes over.",0,0,2011-11-08,0.0
172312,B001B3JAL0,5,1315785600,Awesome Alternative to Chips!,"I was skeptical from all the bad reviews and the warnings that these would never replace real chips (my one real dieting weakness) and I was worried my boyfriend wouldn't even try them. But, I got a box of 2 of each flavor to check them out.<br /><br />I was very surprised at the amount of flavoring on each chip, and although it's not the traditional crunch of a ruffle, it's perfect for tricking yourself while still maintaining a better food habit. The serving size is about 22 crisps, which is a lot if you actually count them out, and it's easy to portion out 3 servings per bag. My boyfriend even likes them now and we are impressed that the barbeque flavor (one of our least favorite varieties of regular chips) is still extremely tasty and satisfying.<br /><br />If you are on the fence about these and don't want to waste $20 in case you don't like them, pick your favorite flavor and buy just one 3 oz bag. I don't regret it since I haven't been depriving myself completely of my favorite cripsy snack, even when I go to parties I'm not overly tempted to stuff a handful of salty, greasy chips into my mouth. Since I've been bringing the bags into work, I've gotten coworkers hooked as well :) Overall, a really good find.",3,3,2011-09-12,1.0
44614,B001EQ55RW,5,1213747200,excellent taste without a whole lot of extra calories,"I really believe this product lives up to its manufacturer's claims: tasty, sweet, chocolaty, but sans all the extra fat and calories. The nuts were roasted with cocoa powder, which is indeed an excellent idea! In fact, I like the idea so much I'm planning to experiment with this method in my own cooking. The almonds are quite high-quality too, they are fresh and with no irregularities. I would heartily recommend these almonds to any almond-lovers.",0,0,2008-06-18,0.0
135217,B002910N6Y,5,1285027200,"Sooooo good for ""non-ice cream"" ""ice cream""","Yum.  Chocolate and Mint Chocolate are my favs.  Best when a little ""melty"".  Quick shipping and arrived super frozen.",0,0,2010-09-21,0.0
